Time,RPM
4.738,1737.2012079795
4.739,1737.44111513463
4.74,1737.68102242625
4.741,1737.92092985512
4.742,1738.16083742199
4.743,1738.4007451276
4.744,1738.6406529727
4.745,1738.88056095804
4.746,1739.12046908436
4.747,1739.36037735241
4.748,1739.60028576294
4.749,1739.8401943167
4.75,1740.08010301443
4.751,1740.32001185687
4.752,1740.55992084479
4.753,1740.79982997891
4.754,1741.03973926
4.755,1741.2796486888
4.756,1741.51955826605
4.757,1741.7594679925
4.758,1741.9993778689
4.759,1742.239287896
4.76,1742.47919807454
4.761,1742.71910840527
4.762,1742.95901888893
4.763,1743.19892952629
4.764,1743.43884031807
4.765,1743.67875126503
4.766,1743.91866236792
4.767,1744.15857362748
4.768,1744.39848504446
4.769,1744.63839661961
4.77,1744.87830835367
4.771,1745.1182202474
4.772,1745.35813230153
4.773,1745.59804451681
4.774,1745.837956894
4.775,1746.07786943384
4.776,1746.31778213708
4.777,1746.55769500445
4.778,1746.79760803672
4.779,1747.03752123463
4.78,1747.27743459892
4.781,1747.51734813035
4.782,1747.75726182965
4.783,1747.99717569758
4.784,1748.23708973488
4.785,1748.47700394231
4.786,1748.7169183206
4.787,1748.9568328705
4.788,1749.19674759277
4.789,1749.43666248815
4.79,1749.67657755738
4.791,1749.91649280121
4.792,1750.1564082204
4.793,1750.39632381568
4.794,1750.6362395878
4.795,1750.87615553752
4.796,1751.11607166558
4.797,1751.35598797272
4.798,1751.59590445969
4.799,1751.83582112725
4.8,1752.07573797612
4.801,1752.31565500708
4.802,1752.55557222085
4.803,1752.7954896182
4.804,1753.03540719985
4.805,1753.27532496657
4.806,1753.5152429191
4.807,1753.75516105819
4.808,1753.99507938458
4.809,1754.23499789902
4.81,1754.47491660225
4.811,1754.71483549503
4.812,1754.95475457811
4.813,1755.19467385222
4.814,1755.43459331812
4.815,1755.67451297655
4.816,1755.91443282826
4.817,1756.154352874
4.818,1756.39427311451
4.819,1756.63419355055
4.82,1756.87411418285
4.821,1757.11403501217
4.822,1757.35395603925
4.823,1757.59387726484
4.824,1757.83379868969
4.825,1758.07372031454
4.826,1758.31364214014
4.827,1758.55356416725
4.828,1758.79348639659
4.829,1759.03340882893
4.83,1759.27333146501
4.831,1759.51325430557
4.832,1759.75317735137
4.833,1759.99310060315
4.834,1760.23302406165
4.835,1760.47294772764
4.836,1760.71287160184
4.837,1760.95279568501
4.838,1761.1927199779
4.839,1761.43264448125
4.84,1761.67256919581
4.841,1761.91249412233
4.842,1762.15241926156
4.843,1762.39234461423
4.844,1762.6322701811
4.845,1762.87219596292
4.846,1763.11212196044
4.847,1763.35204817439
4.848,1763.59197460553
4.849,1763.8319012546
4.85,1764.07182812235
4.851,1764.31175520954
4.852,1764.55168251689
4.853,1764.79161004518
4.854,1765.03153779512
4.855,1765.27146576749
4.856,1765.51139396302
4.857,1765.75132238246
4.858,1765.99125102656
4.859,1766.23117989607
4.86,1766.47110899172
4.861,1766.71103831428
4.862,1766.95096786448
4.863,1767.19089764307
4.864,1767.43082765081
4.865,1767.67075788843
4.866,1767.91068835669
4.867,1768.15061905633
4.868,1768.39054998809
4.869,1768.63048115274
4.87,1768.870412551
4.871,1769.11034418364
4.872,1769.35027605139
4.873,1769.59020815501
4.874,1769.83014049524
4.875,1770.07007307283
4.876,1770.31000588852
4.877,1770.54993894306
4.878,1770.78987223721
4.879,1771.0298057717
4.88,1771.26973954729
4.881,1771.50967356471
4.882,1771.74960782473
4.883,1771.98954232808
4.884,1772.22947707551
4.885,1772.46941206777
4.886,1772.70934730561
4.887,1772.94928278977
4.888,1773.189218521
4.889,1773.42915450005
4.89,1773.66909072766
4.891,1773.90902720459
4.892,1774.14896393157
4.893,1774.38890090936
4.894,1774.62883813871
4.895,1774.86877562035
4.896,1775.10871335504
4.897,1775.34865134353
4.898,1775.58858958656
4.899,1775.82852808487
4.9,1776.06846683922
4.901,1776.30840585036
4.902,1776.54834511902
4.903,1776.78828464596
4.904,1777.02822443192
4.905,1777.26816447766
4.906,1777.50810478391
4.907,1777.74804535143
4.908,1777.98798618096
4.909,1778.22792727325
4.91,1778.46786862905
4.911,1778.7078102491
4.912,1778.94775213415
4.913,1779.18769428495
4.914,1779.42763670224
4.915,1779.66757938678
4.916,1779.9075223393
4.917,1780.14746556057
4.918,1780.38740905131
4.919,1780.62735281228
4.92,1780.86729684424
4.921,1781.10724114791
4.922,1781.34718572406
4.923,1781.58713057343
4.924,1781.82707569676
4.925,1782.0670210948
4.926,1782.30696676831
4.927,1782.54691271802
4.928,1782.78685894469
4.929,1783.02680544905
4.93,1783.26675223187
4.931,1783.50669929388
4.932,1783.74664663583
4.933,1783.98659425848
4.934,1784.22654216256
4.935,1784.46649034882
4.936,1784.70643881801
4.937,1784.94638757089
4.938,1785.18633660818
4.939,1785.42628593065
4.94,1785.66623553904
4.941,1785.90618543409
4.942,1786.14613561656
4.943,1786.38608608719
4.944,1786.62603684673
4.945,1786.86598789592
4.946,1787.10593923551
4.947,1787.34589086625
4.948,1787.58584278889
4.949,1787.82579500417
4.95,1788.06574751284
4.951,1788.30570031564
4.952,1788.54565341333
4.953,1788.78560680666
4.954,1789.02556049636
4.955,1789.26551448318
4.956,1789.50546876788
4.957,1789.7454233512
4.958,1789.98537823389
4.959,1790.22533341668
4.96,1790.46528890035
4.961,1790.70524468561
4.962,1790.94520077324
4.963,1791.18515716396
4.964,1791.42511385854
4.965,1791.66507085771
4.966,1791.90502816222
4.967,1792.14498577283
4.968,1792.38494369027
4.969,1792.6249019153
4.97,1792.86486044866
4.971,1793.1048192911
4.972,1793.34477844336
4.973,1793.5847379062
4.974,1793.82469768036
4.975,1794.06465776658
4.976,1794.30461816562
4.977,1794.54457887822
4.978,1794.78453990513
4.979,1795.0245012471
4.98,1795.26446290486
4.981,1795.50442487918
4.982,1795.74438717079
4.983,1795.98434978045
4.984,1796.2243127089
4.985,1796.46427595689
4.986,1796.70423952516
4.987,1796.94420341447
4.988,1797.18416762555
4.989,1797.42413215916
4.99,1797.66409701605
4.991,1797.90406219695
4.992,1798.14402770263
4.993,1798.38399353382
4.994,1798.62395969126
4.995,1798.86392617572
4.996,1799.10389298794
4.997,1799.34386012866
4.998,1799.58382759863
4.999,1799.82379539859
5,1800.0637635293
5.001,1800.30373199151
5.002,1800.54370078595
5.003,1800.78366991337
5.004,1801.02363937453
5.005,1801.26360917017
5.006,1801.50357930104
5.007,1801.74354976788
5.008,1801.98352057144
5.009,1802.22349171247
5.01,1802.46346319172
5.011,1802.70343500993
5.012,1802.94340716784
5.013,1803.18337966622
5.014,1803.4233525058
5.015,1803.66332568732
5.016,1803.90329921155
5.017,1804.14327307922
5.018,1804.38324729109
5.019,1804.62322184789
5.02,1804.86319675038
5.021,1805.1031719993
5.022,1805.3431475954
5.023,1805.58312353943
5.024,1805.82309983214
5.025,1806.06307647427
5.026,1806.30305346656
5.027,1806.54303080977
5.028,1806.78300850465
5.029,1807.02298655193
5.03,1807.26296495238
5.031,1807.50294370672
5.032,1807.74292281572
5.033,1807.98290228012
5.034,1808.22288210066
5.035,1808.46286227809
5.036,1808.70284281316
5.037,1808.94282370662
5.038,1809.18280495922
5.039,1809.42278657169
5.04,1809.6627685448
5.041,1809.90275087928
5.042,1810.14273357588
5.043,1810.38271663535
5.044,1810.62270005843
5.045,1810.86268384588
5.046,1811.10266799844
5.047,1811.34265251686
5.048,1811.58263740189
5.049,1811.82262265426
5.05,1812.06260827473
5.051,1812.30259426405
5.052,1812.54258062297
5.053,1812.78256735222
5.054,1813.02255445256
5.055,1813.26254192474
5.056,1813.50252976949
5.057,1813.74251798758
5.058,1813.98250657974
5.059,1814.22249554672
5.06,1814.46248488927
5.061,1814.70247460814
5.062,1814.94246470408
5.063,1815.18245517782
5.064,1815.42244603013
5.065,1815.66243726174
5.066,1815.9024288734
5.067,1816.14242086586
5.068,1816.38241323986
5.069,1816.62240599616
5.07,1816.86239913551
5.071,1817.10239265863
5.072,1817.3423865663
5.073,1817.58238085924
5.074,1817.82237553822
5.075,1818.06237060397
5.076,1818.30236605724
5.077,1818.54236189879
5.078,1818.78235812935
5.079,1819.02235474968
5.08,1819.26235176052
5.081,1819.50234916261
5.082,1819.74234695672
5.083,1819.98234514357
5.084,1820.22234372393
5.085,1820.46234269853
5.086,1820.70234206813
5.087,1820.94234183347
5.088,1821.18234199529
5.089,1821.42234255435
5.09,1821.6623435114
5.091,1821.90234486717
5.092,1822.14234662242
5.093,1822.3823487779
5.094,1822.62235133434
5.095,1822.8623542925
5.096,1823.10235765313
5.097,1823.34236141697
5.098,1823.58236558477
5.099,1823.82237015728
5.1,1824.06237513524
5.101,1824.3023805194
5.102,1824.5423863105
5.103,1824.78239250931
5.104,1825.02239911655
5.105,1825.26240613298
5.106,1825.50241355935
5.107,1825.7424213964
5.108,1825.98242964488
5.109,1826.22243830554
5.11,1826.46244737912
5.111,1826.70245686638
5.112,1826.94246676805
5.113,1827.18247708489
5.114,1827.42248781764
5.115,1827.66249896705
5.116,1827.90251053387
5.117,1828.14252251884
5.118,1828.38253492271
5.119,1828.62254774623
5.12,1828.86256099015
5.121,1829.1025746552
5.122,1829.34258874215
5.123,1829.58260325173
5.124,1829.8226181847
5.125,1830.0626335418
5.126,1830.30264932377
5.127,1830.54266553137
5.128,1830.78268216535
5.129,1831.02269922644
5.13,1831.26271671539
5.131,1831.50273463296
5.132,1831.74275297989
5.133,1831.98277175693
5.134,1832.22279096482
5.135,1832.46281060432
5.136,1832.70283067616
5.137,1832.9428511811
5.138,1833.18287211988
5.139,1833.42289349325
5.14,1833.66291530196
5.141,1833.90293754675
5.142,1834.14296022837
5.143,1834.38298334757
5.144,1834.6230069051
5.145,1834.86303090169
5.146,1835.10305533811
5.147,1835.3430802151
5.148,1835.58310553339
5.149,1835.82313129375
5.15,1836.06315749692
5.151,1836.30318414364
5.152,1836.54321123466
5.153,1836.78323877074
5.154,1837.02326675261
5.155,1837.26329518102
5.156,1837.50332405672
5.157,1837.74335338046
5.158,1837.98338315298
5.159,1838.22341337504
5.16,1838.46344404738
5.161,1838.70347517074
5.162,1838.94350674587
5.163,1839.18353877352
5.164,1839.42357125444
5.165,1839.66360418938
5.166,1839.90363757907
5.167,1840.14367142428
5.168,1840.38370572574
5.169,1840.6237404842
5.17,1840.86377570041
5.171,1841.10381137512
5.172,1841.34384750907
5.173,1841.58388410301
5.174,1841.8239211577
5.175,1842.06395867386
5.176,1842.30399665226
5.177,1842.54403509364
5.178,1842.78407399874
5.179,1843.02411336832
5.18,1843.26415320312
5.181,1843.50419350388
5.182,1843.74423427136
5.183,1843.9842755063
5.184,1844.22431720945
5.185,1844.46435938156
5.186,1844.70440202337
5.187,1844.94444513563
5.188,1845.18448871909
5.189,1845.42453277449
5.19,1845.66457730258
5.191,1845.90462230411
5.192,1846.14466777983
5.193,1846.38471373048
5.194,1846.6247601568
5.195,1846.86480705956
5.196,1847.10485443949
5.197,1847.34490229734
5.198,1847.58495063386
5.199,1847.82499944979
5.2,1848.06504874589
5.201,1848.3050985229
5.202,1848.54514878156
5.203,1848.78519952262
5.204,1849.02525074684
5.205,1849.26530245495
5.206,1849.50535464771
5.207,1849.74540732586
5.208,1849.98546049015
5.209,1850.22551414133
5.21,1850.46556828014
5.211,1850.70562290732
5.212,1850.94567802364
5.213,1851.18573362983
5.214,1851.42578972664
5.215,1851.66584631482
5.216,1851.90590339512
5.217,1852.14596096828
5.218,1852.38601903505
5.219,1852.62607759618
5.22,1852.86613665241
5.221,1853.10619620449
5.222,1853.34625625317
5.223,1853.58631679919
5.224,1853.82637784331
5.225,1854.06643938627
5.226,1854.30650142881
5.227,1854.54656397169
5.228,1854.78662701564
5.229,1855.02669056143
5.23,1855.26675460979
5.231,1855.50681916147
5.232,1855.74688421723
5.233,1855.98694977779
5.234,1856.22701584392
5.235,1856.46708241637
5.236,1856.70714949586
5.237,1856.94721708317
5.238,1857.18728517902
5.239,1857.42735378418
5.24,1857.66742289938
5.241,1857.90749252537
5.242,1858.1475626629
5.243,1858.38763331272
5.244,1858.62770447558
5.245,1858.86777615221
5.246,1859.10784834338
5.247,1859.34792104982
5.248,1859.58799427228
5.249,1859.82806801151
5.25,1860.06814226826
5.251,1860.30821704327
5.252,1860.54829233729
5.253,1860.78836815107
5.254,1861.02844448536
5.255,1861.26852134089
5.256,1861.50859871843
5.257,1861.74867661872
5.258,1861.98875504249
5.259,1862.22883399051
5.26,1862.46891346351
5.261,1862.70899346225
5.262,1862.94907398748
5.263,1863.18915503993
5.264,1863.42923662035
5.265,1863.6693187295
5.266,1863.90940136812
5.267,1864.14948453696
5.268,1864.38956823676
5.269,1864.62965246827
5.27,1864.86973723224
5.271,1865.10982252942
5.272,1865.34990836055
5.273,1865.58999472638
5.274,1865.83008162765
5.275,1866.07016906512
5.276,1866.31025703953
5.277,1866.55034555163
5.278,1866.79043460217
5.279,1867.03052419188
5.28,1867.27061432153
5.281,1867.51070499185
5.282,1867.75079620359
5.283,1867.99088795751
5.284,1868.23098025435
5.285,1868.47107309484
5.286,1868.71116647976
5.287,1868.95126040982
5.288,1869.1913548858
5.289,1869.43144990843
5.29,1869.67154547846
5.291,1869.91164159664
5.292,1870.15173826371
5.293,1870.39183548042
5.294,1870.63193324752
5.295,1870.87203156576
5.296,1871.11213043588
5.297,1871.35222985863
5.298,1871.59232983475
5.299,1871.83243036501
5.3,1872.07253145013
5.301,1872.31263309087
5.302,1872.55273528797
5.303,1872.79283804219
5.304,1873.03294135427
5.305,1873.27304522495
5.306,1873.51314965499
5.307,1873.75325464513
5.308,1873.99336019611
5.309,1874.2334663087
5.31,1874.47357298362
5.311,1874.71368022163
5.312,1874.95378802348
5.313,1875.19389638991
5.314,1875.43400532168
5.315,1875.67411481952
5.316,1875.91422488418
5.317,1876.15433551642
5.318,1876.39444671697
5.319,1876.63455848659
5.32,1876.87467082603
5.321,1877.11478373602
5.322,1877.35489721732
5.323,1877.59501127067
5.324,1877.83512589683
5.325,1878.07524109654
5.326,1878.31535687054
5.327,1878.55547321958
5.328,1878.79559014441
5.329,1879.03570764578
5.33,1879.27582572443
5.331,1879.51594438112
5.332,1879.75606361658
5.333,1879.99618343157
5.334,1880.23630382682
5.335,1880.4764248031
5.336,1880.71654636115
5.337,1880.95666850171
5.338,1881.19679122552
5.339,1881.43691453335
5.34,1881.67703842593
5.341,1881.91716290401
5.342,1882.15728796835
5.343,1882.39741361967
5.344,1882.63753985875
5.345,1882.87766668631
5.346,1883.1177941031
5.347,1883.35792210989
5.348,1883.5980507074
5.349,1883.83817989639
5.35,1884.07830967761
5.351,1884.3184400518
5.352,1884.55857101971
5.353,1884.79870258209
5.354,1885.03883473968
5.355,1885.27896749323
5.356,1885.51910084349
5.357,1885.75923479121
5.358,1885.99936933713
5.359,1886.239504482
5.36,1886.47964022656
5.361,1886.71977657157
5.362,1886.95991351776
5.363,1887.2000510659
5.364,1887.44018921672
5.365,1887.68032797097
5.366,1887.92046732941
5.367,1888.16060729276
5.368,1888.40074786179
5.369,1888.64088903725
5.37,1888.88103081986
5.371,1889.1211732104
5.372,1889.36131620959
5.373,1889.6014598182
5.374,1889.84160403695
5.375,1890.08174886662
5.376,1890.32189430793
5.377,1890.56204036164
5.378,1890.80218702849
5.379,1891.04233430923
5.38,1891.28248220462
5.381,1891.52263071538
5.382,1891.76277984228
5.383,1892.00292958606
5.384,1892.24307994747
5.385,1892.48323092725
5.386,1892.72338252615
5.387,1892.96353474492
5.388,1893.2036875843
5.389,1893.44384104505
5.39,1893.6839951279
5.391,1893.92414983362
5.392,1894.16430516293
5.393,1894.4044611166
5.394,1894.64461769536
5.395,1894.88477489996
5.396,1895.12493273116
5.397,1895.3650911897
5.398,1895.60525027632
5.399,1895.84540999178
5.4,1896.08557033682
5.401,1896.32573131218
5.402,1896.56589291862
5.403,1896.80605515688
5.404,1897.0462180277
5.405,1897.28638153185
5.406,1897.52654567005
5.407,1897.76671044307
5.408,1898.00687585164
5.409,1898.24704189651
5.41,1898.48720857844
5.411,1898.72737589817
5.412,1898.96754385644
5.413,1899.207712454
5.414,1899.4478816916
5.415,1899.68805156999
5.416,1899.92822208991
5.417,1900.16839325211
5.418,1900.40856505734
5.419,1900.64873750634
5.42,1900.88891059987
5.421,1901.12908433866
5.422,1901.36925872347
5.423,1901.60943375505
5.424,1901.84960943413
5.425,1902.08978576147
5.426,1902.32996273782
5.427,1902.57014036392
5.428,1902.81031864051
5.429,1903.05049756835
5.43,1903.29067714819
5.431,1903.53085738076
5.432,1903.77103826682
5.433,1904.01121980712
5.434,1904.25140200239
5.435,1904.4915848534
5.436,1904.73176836087
5.437,1904.97195252558
5.438,1905.21213734825
5.439,1905.45232282963
5.44,1905.69250897048
5.441,1905.93269577155
5.442,1906.17288323357
5.443,1906.41307135729
5.444,1906.65326014347
5.445,1906.89344959284
5.446,1907.13363970616
5.447,1907.37383048418
5.448,1907.61402192763
5.449,1907.85421403727
5.45,1908.09440681385
5.451,1908.33460025811
5.452,1908.5747943708
5.453,1908.81498915266
5.454,1909.05518460445
5.455,1909.2953807269
5.456,1909.53557752077
5.457,1909.77577498681
5.458,1910.01597312576
5.459,1910.25617193836
5.46,1910.49637142538
5.461,1910.73657158754
5.462,1910.9767724256
5.463,1911.21697394031
5.464,1911.45717613242
5.465,1911.69737900266
5.466,1911.93758255179
5.467,1912.17778678056
5.468,1912.41799168971
5.469,1912.65819727999
5.47,1912.89840355215
5.471,1913.13861050692
5.472,1913.37881814507
5.473,1913.61902646734
5.474,1913.85923547447
5.475,1914.09944516721
5.476,1914.33965554632
5.477,1914.57986661252
5.478,1914.82007836658
5.479,1915.06029080924
5.48,1915.30050394125
5.481,1915.54071776335
5.482,1915.7809322763
5.483,1916.02114748083
5.484,1916.2613633777
5.485,1916.50157996765
5.486,1916.74179725142
5.487,1916.98201522978
5.488,1917.22223390346
5.489,1917.46245327321
5.49,1917.70267333978
5.491,1917.94289410392
5.492,1918.18311556636
5.493,1918.42333772787
5.494,1918.66356058918
5.495,1918.90378415105
5.496,1919.14400841421
5.497,1919.38423337943
5.498,1919.62445904743
5.499,1919.86468541898
5.5,1920.10491249482
5.501,1920.3451402757
5.502,1920.58536876236
5.503,1920.82559795555
5.504,1921.06582785601
5.505,1921.3060584645
5.506,1921.54628978177
5.507,1921.78652180855
5.508,1922.02675454559
5.509,1922.26698799365
5.51,1922.50722215347
5.511,1922.74745702579
5.512,1922.98769261137
5.513,1923.22792891095
5.514,1923.46816592528
5.515,1923.70840365511
5.516,1923.94864210117
5.517,1924.18888126423
5.518,1924.42912114502
5.519,1924.6693617443
5.52,1924.9096030628
5.521,1925.14984510129
5.522,1925.3900878605
5.523,1925.63033134118
5.524,1925.87057554408
5.525,1926.11082046995
5.526,1926.35106611953
5.527,1926.59131249357
5.528,1926.83155959281
5.529,1927.07180741802
5.53,1927.31205596992
5.531,1927.55230524927
5.532,1927.79255525682
5.533,1928.03280599331
5.534,1928.27305745949
5.535,1928.51330965611
5.536,1928.75356258391
5.537,1928.99381624364
5.538,1929.23407063606
5.539,1929.47432576189
5.54,1929.7145816219
5.541,1929.95483821683
5.542,1930.19509554743
5.543,1930.43535361444
5.544,1930.67561241861
5.545,1930.91587196069
5.546,1931.15613224142
5.547,1931.39639326155
5.548,1931.63665502184
5.549,1931.87691752302
5.55,1932.11718076584
5.551,1932.35744475106
5.552,1932.59770947941
5.553,1932.83797495165
5.554,1933.07824116852
5.555,1933.31850813076
5.556,1933.55877583914
5.557,1933.79904429438
5.558,1934.03931349725
5.559,1934.27958344848
5.56,1934.51985414883
5.561,1934.76012559904
5.562,1935.00039779986
5.563,1935.24067075203
5.564,1935.48094445631
5.565,1935.72121891343
5.566,1935.96149412415
5.567,1936.20177008922
5.568,1936.44204680938
5.569,1936.68232428537
5.57,1936.92260251795
5.571,1937.16288150786
5.572,1937.40316125586
5.573,1937.64344176268
5.574,1937.88372302907
5.575,1938.12400505557
5.576,1938.36428784102
5.577,1938.60457138348
5.578,1938.84485568098
5.579,1939.08514073155
5.58,1939.32542653324
5.581,1939.56571308409
5.582,1939.80600038213
5.583,1940.04628842541
5.584,1940.28657721196
5.585,1940.52686673982
5.586,1940.76715700703
5.587,1941.00744801163
5.588,1941.24773975166
5.589,1941.48803222516
5.59,1941.72832543016
5.591,1941.96861936471
5.592,1942.20891402685
5.593,1942.44920941461
5.594,1942.68950552603
5.595,1942.92980235915
5.596,1943.17009991201
5.597,1943.41039818265
5.598,1943.65069716911
5.599,1943.89099686942
5.6,1944.13129728164
5.601,1944.37159840378
5.602,1944.6119002339
5.603,1944.85220277004
5.604,1945.09250601022
5.605,1945.3328099525
5.606,1945.57311459491
5.607,1945.81341993548
5.608,1946.05372597226
5.609,1946.29403270329
5.61,1946.53434012661
5.611,1946.77464824024
5.612,1947.01495704225
5.613,1947.25526653065
5.614,1947.49557670349
5.615,1947.73588755882
5.616,1947.97619909466
5.617,1948.21651130907
5.618,1948.45682420007
5.619,1948.6971377657
5.62,1948.93745200401
5.621,1949.17776691304
5.622,1949.41808249081
5.623,1949.65839873538
5.624,1949.89871564478
5.625,1950.13903321705
5.626,1950.37935145023
5.627,1950.61967034235
5.628,1950.85998989147
5.629,1951.1003100956
5.63,1951.3406309528
5.631,1951.58095246111
5.632,1951.82127461855
5.633,1952.06159742318
5.634,1952.30192087303
5.635,1952.54224496614
5.636,1952.78256970054
5.637,1953.02289507429
5.638,1953.2632210854
5.639,1953.50354773194
5.64,1953.74387501192
5.641,1953.9842029234
5.642,1954.22453146441
5.643,1954.46486063299
5.644,1954.70519042719
5.645,1954.94552084502
5.646,1955.18585188455
5.647,1955.4261835438
5.648,1955.66651582082
5.649,1955.90684871365
5.65,1956.14718222031
5.651,1956.38751633886
5.652,1956.62785106733
5.653,1956.86818640376
5.654,1957.10852234619
5.655,1957.34885889265
5.656,1957.5891960412
5.657,1957.82953378986
5.658,1958.06987213667
5.659,1958.31021107968
5.66,1958.55055061692
5.661,1958.79089074643
5.662,1959.03123146625
5.663,1959.27157277442
5.664,1959.51191466898
5.665,1959.75225714797
5.666,1959.99260020943
5.667,1960.23294385139
5.668,1960.47328807189
5.669,1960.71363286898
5.67,1960.95397824068
5.671,1961.19432418505
5.672,1961.43467070012
5.673,1961.67501778393
5.674,1961.91536543452
5.675,1962.15571364992
5.676,1962.39606242818
5.677,1962.63641176733
5.678,1962.87676166542
5.679,1963.11711212048
5.68,1963.35746313055
5.681,1963.59781469368
5.682,1963.83816680789
5.683,1964.07851947123
5.684,1964.31887268173
5.685,1964.55922643745
5.686,1964.79958073641
5.687,1965.03993557665
5.688,1965.28029095622
5.689,1965.52064687314
5.69,1965.76100332547
5.691,1966.00136031124
5.692,1966.24171782849
5.693,1966.48207587525
5.694,1966.72243444958
5.695,1966.96279354949
5.696,1967.20315317305
5.697,1967.44351331827
5.698,1967.68387398321
5.699,1967.9242351659
5.7,1968.16459686438
5.701,1968.40495907669
5.702,1968.64532180087
5.703,1968.88568503496
5.704,1969.12604877699
5.705,1969.366413025
5.706,1969.60677777705
5.707,1969.84714303115
5.708,1970.08750878536
5.709,1970.3278750377
5.71,1970.56824178623
5.711,1970.80860902897
5.712,1971.04897676398
5.713,1971.28934498928
5.714,1971.52971370291
5.715,1971.77008290292
5.716,1972.01045258735
5.717,1972.25082275422
5.718,1972.49119340159
5.719,1972.73156452749
5.72,1972.97193612996
5.721,1973.21230820703
5.722,1973.45268075675
5.723,1973.69305377716
5.724,1973.9334272663
5.725,1974.17380122219
5.726,1974.4141756429
5.727,1974.65455052644
5.728,1974.89492587086
5.729,1975.13530167421
5.73,1975.37567793451
5.731,1975.61605464981
5.732,1975.85643181814
5.733,1976.09680943756
5.734,1976.33718750608
5.735,1976.57756602176
5.736,1976.81794498264
5.737,1977.05832438674
5.738,1977.29870423211
5.739,1977.5390845168
5.74,1977.77946523883
5.741,1978.01984639625
5.742,1978.26022798709
5.743,1978.5006100094
5.744,1978.74099246122
5.745,1978.98137534057
5.746,1979.22175864551
5.747,1979.46214237407
5.748,1979.70252652429
5.749,1979.94291109421
5.75,1980.18329608186
5.751,1980.42368148529
5.752,1980.66406730254
5.753,1980.90445353164
5.754,1981.14484017064
5.755,1981.38522721757
5.756,1981.62561467046
5.757,1981.86600252737
5.758,1982.10639078633
5.759,1982.34677944538
5.76,1982.58716850255
5.761,1982.82755795589
5.762,1983.06794780344
5.763,1983.30833804322
5.764,1983.5487286733
5.765,1983.78911969169
5.766,1984.02951109644
5.767,1984.2699028856
5.768,1984.51029505719
5.769,1984.75068760926
5.77,1984.99108053984
5.771,1985.23147384698
5.772,1985.47186752872
5.773,1985.71226158309
5.774,1985.95265600813
5.775,1986.19305080188
5.776,1986.43344596239
5.777,1986.67384148768
5.778,1986.9142373758
5.779,1987.15463362479
5.78,1987.39503023268
5.781,1987.63542719752
5.782,1987.87582451734
5.783,1988.11622219018
5.784,1988.35662021409
5.785,1988.5970185871
5.786,1988.83741730724
5.787,1989.07781637257
5.788,1989.31821578111
5.789,1989.55861553091
5.79,1989.79901562
5.791,1990.03941604643
5.792,1990.27981680824
5.793,1990.52021790345
5.794,1990.76061933012
5.795,1991.00102108627
5.796,1991.24142316996
5.797,1991.48182557921
5.798,1991.72222831207
5.799,1991.96263136657
5.8,1992.20303474076
5.801,1992.44343843268
5.802,1992.68384244035
5.803,1992.92424676183
5.804,1993.16465139515
5.805,1993.40505633835
5.806,1993.64546158947
5.807,1993.88586714654
5.808,1994.12627300761
5.809,1994.36667917072
5.81,1994.6070856339
5.811,1994.84749239519
5.812,1995.08789945264
5.813,1995.32830680428
5.814,1995.56871444814
5.815,1995.80912238228
5.816,1996.04953060472
5.817,1996.28993911352
5.818,1996.53034790669
5.819,1996.77075698229
5.82,1997.01116633836
5.821,1997.25157597293
5.822,1997.49198588404
5.823,1997.73239606973
5.824,1997.97280652804
5.825,1998.213217257
5.826,1998.45362825467
5.827,1998.69403951907
5.828,1998.93445104825
5.829,1999.17486284024
5.83,1999.41527489308
5.831,1999.65568720482
5.832,1999.89609977349
5.833,2000.13651259712
5.834,2000.37692567377
5.835,2000.61733900146
5.836,2000.85775257825
5.837,2001.09816640215
5.838,2001.33858047122
5.839,2001.5789947835
5.84,2001.81940933702
5.841,2002.05982412982
5.842,2002.30023915994
5.843,2002.54065442542
5.844,2002.78106992429
5.845,2003.02148565461
5.846,2003.2619016144
5.847,2003.50231780171
5.848,2003.74273421457
5.849,2003.98315085102
5.85,2004.22356770911
5.851,2004.46398478686
5.852,2004.70440208233
5.853,2004.94481959354
5.854,2005.18523731855
5.855,2005.42565525538
5.856,2005.66607340207
5.857,2005.90649175667
5.858,2006.14691031722
5.859,2006.38732908174
5.86,2006.62774804829
5.861,2006.8681672149
5.862,2007.10858657961
5.863,2007.34900614045
5.864,2007.58942589548
5.865,2007.82984584272
5.866,2008.07026598021
5.867,2008.310686306
5.868,2008.55110681812
5.869,2008.79152751462
5.87,2009.03194839352
5.871,2009.27236945287
5.872,2009.51279069072
5.873,2009.75321210509
5.874,2009.99363369403
5.875,2010.23405545557
5.876,2010.47447738776
5.877,2010.71489948863
5.878,2010.95532175622
5.879,2011.19574418858
5.88,2011.43616678373
5.881,2011.67658953973
5.882,2011.9170124546
5.883,2012.15743552639
5.884,2012.39785875314
5.885,2012.63828213288
5.886,2012.87870566366
5.887,2013.11912934351
5.888,2013.35955317047
5.889,2013.59997714258
5.89,2013.84040125788
5.891,2014.08082551441
5.892,2014.32124991021
5.893,2014.56167444331
5.894,2014.80209911176
5.895,2015.0425239136
5.896,2015.28294884685
5.897,2015.52337390958
5.898,2015.7637990998
5.899,2016.00422441556
5.9,2016.2446498549
5.901,2016.48507541586
5.902,2016.72550109648
5.903,2016.96592689479
5.904,2017.20635280884
